index,time,icon,temperature,humidity,pressure,cloudCover,windSpeed,uvIndex,visibility,date_time
16881,1566162000,partly-cloudy-day,81.81,0.75,1015.0,0.49,5.89,2.0,10.0,201908181700
16882,1566165600,partly-cloudy-day,79.78,0.76,1014.9,0.53,6.67,1.0,10.0,201908181800
16883,1566169200,partly-cloudy-day,78.3,0.76,1014.8,0.38,5.8,0.0,10.0,201908181900
16884,1566172800,partly-cloudy-night,76.88,0.82,1014.7,0.44,4.32,0.0,9.864,201908182000
16885,1566176400,rain,75.68,0.88,1014.8,0.41,3.87,0.0,8.661,201908182100
16886,1566180000,partly-cloudy-night,76.92,0.86,1015.0,0.46,5.65,0.0,9.662,201908182200
16887,1566183600,partly-cloudy-night,76.92,0.85,1014.9,0.61,4.11,0.0,10.0,201908182300
16888,1566187200,partly-cloudy-night,75.95,0.87,1014.4,0.41,4.77,0.0,10.0,201908190000
16889,1566190800,partly-cloudy-night,74.93,0.97,1014.0,0.36,5.06,0.0,10.0,201908190100
16890,1566194400,partly-cloudy-night,75.95,0.9,1013.7,0.49,3.88,0.0,9.989,201908190200
16891,1566198000,partly-cloudy-night,75.94,0.92,1013.8,0.53,4.74,0.0,10.0,201908190300
16892,1566201600,partly-cloudy-night,74.93,0.93,1014.0,0.75,3.94,0.0,10.0,201908190400
16893,1566205200,partly-cloudy-night,75.96,0.92,1014.2,0.73,3.92,0.0,10.0,201908190500
16894,1566208800,partly-cloudy-night,74.95,0.94,1014.7,0.49,4.48,0.0,10.0,201908190600
16895,1566212400,partly-cloudy-day,74.95,0.9,1015.5,0.32,5.07,0.0,10.0,201908190700
16896,1566216000,clear-day,76.92,0.83,1015.2,0.05,4.19,1.0,10.0,201908190800
16897,1566219600,clear-day,79.91,0.74,1015.3,0.11,6.63,3.0,10.0,201908190900
16898,1566223200,clear-day,81.9,0.75,1014.9,0.2,5.18,4.0,10.0,201908191000
16899,1566226800,clear-day,84.92,0.7,1014.7,0.26,5.96,6.0,10.0,201908191100
16900,1566230400,clear-day,86.92,0.64,1013.7,0.27,6.39,7.0,10.0,201908191200
16901,1566234000,clear-day,90.41,0.53,1013.1,0.22,8.09,7.0,10.0,201908191300
16902,1566237600,clear-day,92.23,0.5,1012.9,0.14,6.17,7.0,10.0,201908191400
16903,1566241200,clear-day,92.78,0.51,1012.2,0.19,5.94,5.0,10.0,201908191500
16904,1566244800,clear-day,89.93,0.56,1011.9,0.16,8.97,4.0,10.0,201908191600
16905,1566248400,clear-day,87.71,0.62,1012.1,0.18,9.32,2.0,10.0,201908191700
16906,1566252000,rain,85.97,0.61,1012.3,0.33,8.13,1.0,10.0,201908191800
16907,1566255600,partly-cloudy-day,82.59,0.67,1012.8,0.34,7.65,0.0,10.0,201908191900
16908,1566259200,clear-night,78.9,0.68,1013.2,0.16,6.48,0.0,10.0,201908192000
16909,1566262800,clear-night,76.91,0.71,1013.9,0.13,6.5,0.0,10.0,201908192100
16910,1566266400,clear-night,75.93,0.77,1014.0,0.04,4.78,0.0,10.0,201908192200
16911,1566270000,clear-night,75.93,0.81,1014.3,0.01,3.96,0.0,10.0,201908192300
16912,1566273600,clear-night,75.93,0.76,1015.1,0.01,3.79,0.0,10.0,201908200000
16913,1566277200,clear-night,75.11,0.79,1015.3,0.0,4.29,0.0,10.0,201908200100
16914,1566280800,clear-night,74.59,0.82,1015.3,0.0,4.42,0.0,10.0,201908200200
16915,1566284400,clear-night,73.52,0.82,1015.8,0.0,3.57,0.0,10.0,201908200300
16916,1566288000,clear-night,72.87,0.83,1015.7,0.04,3.23,0.0,10.0,201908200400
16917,1566291600,clear-night,70.86,0.86,1016.2,0.08,2.76,0.0,10.0,201908200500
16918,1566295200,clear-night,69.68,0.9,1016.8,0.07,4.14,0.0,10.0,201908200600
16919,1566298800,clear-day,71.14,0.81,1018.2,0.0,3.85,0.0,10.0,201908200700
16920,1566302400,clear-day,74.89,0.73,1018.1,0.0,4.63,1.0,10.0,201908200800
16921,1566306000,clear-day,78.89,0.59,1018.5,0.0,5.14,3.0,10.0,201908200900
16922,1566309600,clear-day,78.92,0.56,1018.9,0.0,4.42,5.0,10.0,201908201000
16923,1566313200,clear-day,80.96,0.5,1018.8,0.0,4.0,6.0,10.0,201908201100
16924,1566316800,clear-day,81.97,0.52,1018.1,0.0,3.68,8.0,10.0,201908201200
16925,1566320400,clear-day,83.66,0.45,1018.4,0.0,4.81,8.0,10.0,201908201300
16926,1566324000,clear-day,84.68,0.44,1018.2,0.04,6.17,7.0,10.0,201908201400
16927,1566327600,clear-day,85.63,0.43,1017.8,0.09,5.05,6.0,10.0,201908201500
16928,1566331200,clear-day,86.24,0.4,1017.4,0.02,5.21,4.0,10.0,201908201600
16929,1566334800,clear-day,84.2,0.44,1017.7,0.02,4.82,2.0,10.0,201908201700
16930,1566338400,clear-day,81.43,0.52,1017.6,0.03,6.14,1.0,10.0,201908201800
16931,1566342000,clear-day,80.07,0.56,1018.1,0.05,4.7,0.0,10.0,201908201900
16932,1566345600,clear-night,77.01,0.63,1017.9,0.01,3.03,0.0,10.0,201908202000
16933,1566349200,clear-night,73.93,0.69,1017.2,0.13,3.03,0.0,10.0,201908202100
16934,1566352800,partly-cloudy-night,72.91,0.72,1017.2,0.42,2.8,0.0,10.0,201908202200
16935,1566356400,partly-cloudy-night,73.0,0.73,1017.3,0.68,2.32,0.0,10.0,201908202300
16936,1566360000,partly-cloudy-night,71.6,0.74,1017.3,0.56,1.27,0.0,10.0,201908210000
16937,1566363600,clear-night,70.69,0.76,1017.9,0.29,2.52,0.0,10.0,201908210100
16938,1566367200,clear-night,70.03,0.77,1017.3,0.11,3.1,0.0,10.0,201908210200
16939,1566370800,clear-night,69.42,0.78,1017.0,0.06,3.14,0.0,10.0,201908210300
16940,1566374400,clear-night,69.23,0.78,1016.9,0.03,3.93,0.0,10.0,201908210400
16941,1566378000,clear-night,69.89,0.8,1016.5,0.0,3.24,0.0,10.0,201908210500
16942,1566381600,clear-night,69.74,0.82,1016.0,0.08,3.26,0.0,10.0,201908210600
16943,1566385200,clear-day,71.94,0.77,1016.2,0.04,3.78,0.0,10.0,201908210700
16944,1566388800,partly-cloudy-day,74.93,0.87,1016.0,0.33,5.81,1.0,10.0,201908210800
16945,1566392400,partly-cloudy-day,77.92,0.81,1015.7,0.49,4.85,2.0,10.0,201908210900
16946,1566396000,partly-cloudy-day,79.89,0.7,1015.2,0.42,4.98,4.0,10.0,201908211000
16947,1566399600,partly-cloudy-day,81.11,0.74,1014.5,0.45,6.32,5.0,10.0,201908211100
16948,1566403200,partly-cloudy-day,81.88,0.67,1013.9,0.54,6.2,6.0,10.0,201908211200
16949,1566406800,partly-cloudy-day,82.9,0.69,1013.2,0.63,7.31,5.0,10.0,201908211300
16950,1566410400,partly-cloudy-day,83.91,0.72,1012.6,0.75,8.62,5.0,10.0,201908211400
16951,1566414000,partly-cloudy-day,81.87,0.7,1011.8,0.73,7.7,4.0,10.0,201908211500
16952,1566417600,partly-cloudy-day,79.86,0.79,1011.4,0.84,7.93,3.0,10.0,201908211600
16953,1566421200,rain,79.38,0.81,1011.1,0.8,7.68,2.0,10.0,201908211700
16954,1566424800,rain,76.88,0.87,1010.6,0.75,5.66,1.0,10.0,201908211800
16955,1566428400,rain,76.89,0.85,1010.3,0.52,6.1,0.0,9.969,201908211900
16956,1566432000,rain,76.91,0.85,1010.3,0.48,6.87,0.0,9.491,201908212000
16957,1566435600,rain,75.94,0.91,1010.2,0.56,7.37,0.0,10.0,201908212100
16958,1566439200,rain,76.9,0.9,1010.0,0.34,6.65,0.0,10.0,201908212200
16959,1566442800,partly-cloudy-night,74.94,0.91,1010.1,0.34,7.17,0.0,10.0,201908212300
16960,1566446400,clear-night,72.89,0.95,1010.2,0.26,8.85,0.0,10.0,201908220000
16961,1566450000,clear-night,71.91,0.96,1010.2,0.26,7.51,0.0,10.0,201908220100
16962,1566453600,clear-night,71.93,0.89,1010.3,0.09,5.41,0.0,10.0,201908220200
16963,1566457200,clear-night,71.92,0.92,1010.6,0.12,5.22,0.0,10.0,201908220300
16964,1566460800,clear-night,71.92,0.9,1010.4,0.17,4.69,0.0,10.0,201908220400
16965,1566464400,clear-night,70.92,0.94,1009.9,0.25,3.54,0.0,10.0,201908220500
16966,1566468000,clear-night,70.92,0.96,1010.6,0.3,3.28,0.0,10.0,201908220600
16967,1566471600,partly-cloudy-day,70.92,1.0,1010.6,0.34,3.0,0.0,9.715,201908220700
16968,1566475200,partly-cloudy-day,71.94,1.0,1010.7,0.51,3.43,1.0,8.761000000000001,201908220800
16969,1566478800,partly-cloudy-day,74.93,1.0,1010.6,0.54,3.47,2.0,10.0,201908220900
16970,1566482400,partly-cloudy-day,78.92,0.91,1010.4,0.46,3.47,4.0,10.0,201908221000
16971,1566486000,partly-cloudy-day,81.94,0.85,1010.3,0.41,4.33,5.0,10.0,201908221100
16972,1566489600,partly-cloudy-day,83.97,0.78,1010.0,0.55,4.92,6.0,10.0,201908221200
16973,1566493200,partly-cloudy-day,84.97,0.74,1009.6,0.38,5.76,6.0,10.0,201908221300
16974,1566496800,clear-day,85.95,0.74,1009.2,0.29,4.95,6.0,10.0,201908221400
16975,1566500400,clear-day,88.63,0.64,1009.0,0.24,6.49,5.0,10.0,201908221500
16976,1566504000,clear-day,89.92,0.6,1008.9,0.31,7.37,3.0,10.0,201908221600
16977,1566507600,partly-cloudy-day,86.89,0.6,1008.8,0.37,8.16,2.0,10.0,201908221700
16978,1566511200,partly-cloudy-day,85.89,0.6,1009.1,0.42,7.57,1.0,10.0,201908221800
16979,1566514800,partly-cloudy-day,84.86,0.62,1009.6,0.45,7.21,0.0,10.0,201908221900
16980,1566518400,partly-cloudy-night,83.88,0.63,1009.9,0.43,5.48,0.0,10.0,201908222000
16981,1566522000,partly-cloudy-night,81.86,0.65,1011.1,0.5,5.45,0.0,10.0,201908222100
16982,1566525600,partly-cloudy-night,79.87,0.68,1011.4,0.36,6.35,0.0,10.0,201908222200
